Rank,Title,Artist,Date
34,우연한 여행의 첫사랑,메이랜드(Mayland),20150826
35,"수고했어, 오늘도",옥상달빛,20150826
36,예뻐 예뻐,레이디스 코드(LADIES' CODE),20150826
37,그녀와의 이별,김현정,20150826
38,동경소녀,버스커 버스커(Busker Busker),20150826
39,Tears,소찬휘,20150826
40,Like Tiffany,헤르쯔 아날로그(Herz Analog),20150826
41,잘못된 만남,김건모,20150826
42,친구라도 될 걸 그랬어,거미,20150826
43,화장을 고치고,왁스(Wax),20150826
44,사랑 안해,백지영,20150826
45,오늘만 놀아요,네이브로(NeighBro.),20150826
46,내 마음에 비친 내 모습,박혜경,20150826
47,커피를 마시고 (Reprise),어반 자카파(Urban Zakapa),20150826
48,넌 감동이었어,성시경,20150826
49,풍선,조규찬,20150826
50,아로하,쿨(COOL),20150826
51,그런 사람 또 없습니다,이승철,20150826
52,"Good Night (feat. Junggigo, Elly)",피노다인(Pinodyne),20150826
53,I'm In Love,시크릿(Secret),20150826
54,Girls On Top,보아(BoA),20150826
55,애인이 생기면 하고 싶은 일 (With 비),지나(G.NA),20150826
56,인형의 꿈,러브홀릭(Loveholic),20150826
57,그대만 보였네,9와 숫자들,20150826
58,술 한잔 해요,지아(Zia),20150826
59,거위의 꿈,인순이,20150826
60,숙녀가 못 돼 (Damaged Lady),카라(Kara),20150826
61,좋아 (JOAH),박재범(Jay Park),20150826
62,Rainy Day,늦봄,20150826
63,사랑보다 깊은 상처 (duet with 임재범),박정현,20150826
64,글루 (Glue),나인뮤지스(Nine Muses),20150826
65,구름비,악퉁(Achtung),20150826
66,울지마,브로콜리너마저,20150826
67,Lead Me,씨스타(Sistar),20150826
68,Blowin' My Mind,브라운 아이드 소울(Brown Eyed Soul),20150826
69,눈물이 왈칵 (feat. 매직플로우),일락(一樂),20150826
70,나 요즘,바닐라 어쿠스틱(Vanilla Acoustic),20150826
71,내가 니 편이 되어줄게 (feat. 하은),커피소년,20150826
72,그리워 그리워,노을,20150826
73,사랑합니다...,팀(Tim),20150826
74,맥주와 땅콩,쿨(COOL),20150826
75,Bubble Pop!,현아 [포미닛],20150826
76,나를 사랑했던 사람아,허각,20150826
77,비가 오는 날엔,비스트(Beast),20150826
78,산행(山行),베란다 프로젝트(Verandah Project),20150826
79,가을목이 (Acoustic ver.),소란(Soran),20150826
80,바라만 봐도 좋은데,노리플라이(no reply),20150826
81,너를 좋아하니까,뷰티핸섬(BeautyHandsome),20150826
82,좋아해,하이투힘(Hi to him),20150826
83,머물러요,정기고(Junggigo),20150826
84,If I Die Tomorrow,빈지노(Beenzino),20150826
85,April (feat. 연진 Of 라이너스의 담요),슬로우 쥰(Slow 6),20150826
86,우리의 밤,정준일 [메이트],20150826
87,넌 나 어때,406호 프로젝트,20150826
88,바람났어 (feat. 박봄),GG(박명수 & G-Dragon),20150826
89,여수 밤바다,버스커 버스커(Busker Busker),20150826
90,사랑이란 말이 어울리는 사람 (사말어사),장범준,20150826
91,가끔,크러쉬(Crush),20150826
92,연애,애즈 원(As One),20150826
93,Twosome,짙은(Zitten),20150826
94,얼마나 좋을까,루나플라이(Lunafly),20150826
95,사랑이 떠나가네,김건모,20150826
96,Officially Missing You,긱스(Geeks),20150826
97,슬퍼지려 하기 전에,쿨(COOL),20150826
98,Dash,백지영,20150826
99,사랑한다는 말,김동률,20150826
100,Nike Shoes (feat. Dynamic Duo),빈지노(Beenzino),20150826
1,바람기억,나얼(Na-Ul),20150827
2,말하는 대로,처진 달팽이(유재석 & 이적),20150827
3,키 작은 꼬마 이야기,하하,20150827
4,대낮에 한 이별 (feat. 선예 Of Wonder Girls),박진영,20150827
5,Rain Drop,아이유(IU),20150827
6,소주 한 잔,임창정,20150827
7,벚꽃 엔딩,버스커 버스커(Busker Busker),20150827
8,공허해,WINNER,20150827
9,신촌을 못가,포스트맨(Postmen),20150827
10,거리에서,성시경,20150827
11,I Feel Good,EXID(이엑스아이디),20150827
12,응원가,어쿠스틱 콜라보(Acoustic Collabo),20150827
13,끝사랑,김범수,20150827
14,낙원 (feat. 이재훈),싸이(Psy),20150827
15,사랑 안해,백지영,20150827
16,너를 원해 (feat. Beenzino),정기고(Junggigo),20150827
17,잘못된 만남,김건모,20150827
18,아로하,쿨(COOL),20150827
19,애인이 생기면 하고 싶은 일 (With 비),지나(G.NA),20150827
20,빗소리,윤하(Younha/ユンナ),20150827
21,예뻐 예뻐,레이디스 코드(LADIES' CODE),20150827
22,Bubble Pop!,현아 [포미닛],20150827
23,"수고했어, 오늘도",옥상달빛,20150827
24,웃으며 넘길래,제이레빗(J Rabbit),20150827
25,널 생각해,원 모어 찬스(one more chance),20150827
26,술 한잔 해요,지아(Zia),20150827
27,가을목이 (Acoustic ver.),소란(Soran),20150827
28,Tears,소찬휘,20150827
29,바람났어 (feat. 박봄),GG(박명수 & G-Dragon),20150827
30,친구라도 될 걸 그랬어,거미,20150827
31,먼지가 되어,로이킴,20150827
32,그녀와의 이별,김현정,20150827
33,넌 감동이었어,성시경,20150827
34,여수 밤바다,버스커 버스커(Busker Busker),20150827
35,화장을 고치고,왁스(Wax),20150827
36,본능적으로 (feat. Swings),강승윤 [WINNER],20150827
37,고백 (feat. 산드라배),박혜경,20150827
38,커피를 마시고 (Reprise),어반 자카파(Urban Zakapa),20150827
39,Heaven,김현성,20150827
40,러비듀,바닐라 어쿠스틱(Vanilla Acoustic),20150827
41,Girls On Top,보아(BoA),20150827
42,If You Love Me (Acoustic ver.),제이레빗(J Rabbit),20150827
43,나 요즘,바닐라 어쿠스틱(Vanilla Acoustic),20150827
44,사랑합니다...,팀(Tim),20150827
45,좋은 이유,로코베리(Rocoberry),20150827
46,숙녀가 못 돼 (Damaged Lady),카라(Kara),20150827
47,내가 니 편이 되어줄게 (feat. 하은),커피소년,20150827
48,끼부리지마,WINNER,20150827
49,날씨 맑음 (미스티 블루 Cover Song),타루(Taru),20150827
50,"Good Night (feat. Junggigo, Elly)",피노다인(Pinodyne),20150827
51,글루 (Glue),나인뮤지스(Nine Muses),20150827
52,비가 오는 날엔,비스트(Beast),20150827
53,연애 (feat. Hanyi),프리 스타일(Free Style),20150827
54,I'm In Love,시크릿(Secret),20150827
55,사랑보다 깊은 상처 (duet with 임재범),박정현,20150827
56,그대도 나와 같다면 (feat. 송희란),빌리어코스티(Bily Acoustie),20150827
57,1월부터 6월까지 (feat. 윤종신),공일오비(015B),20150827
58,동경소녀,버스커 버스커(Busker Busker),20150827
59,슬퍼지려 하기 전에,쿨(COOL),20150827
60,I Swear,씨스타(Sistar),20150827
61,당신은 참..,성시경,20150827
62,Blue Sky,스탠딩 에그(Standing Egg),20150827
63,Rainy Day,늦봄,20150827
64,이미 시작된 이야기,The Papers,20150827
65,히어로 (Hero),옥상달빛,20150827
66,오래도록 고맙도록,브라운 아이드 소울(Brown Eyed Soul),20150827
67,Dash,백지영,20150827
68,그대만 보였네,9와 숫자들,20150827
69,Lead Me,씨스타(Sistar),20150827
70,연애상담인듯,헤르쯔 아날로그(Herz Analog),20150827
71,광화문 연가,이문세,20150827
72,그대라면,알렉스(Alex) [클래지콰이],20150827
73,거위의 꿈,인순이,20150827
74,가끔,크러쉬(Crush),20150827
75,(Bonus Track) Voice Mail (Korean ver.),아이유(IU),20150827
76,"봄이 오면, 그녀는",달어쿠스틱(Dalacoustic),20150827
77,연애시대 (feat. Ra.D) (Narr. 한효주),이승기,20150827
78,가을이 오면,이문세,20150827
79,가로수 그늘 아래서면,이문세,20150827
80,구름비,악퉁(Achtung),20150827
81,해요,정인호,20150827
82,오늘만 놀아요,네이브로(NeighBro.),20150827
83,Aqua Man,빈지노(Beenzino),20150827
84,하루,포지션(Position),20150827
85,봄은 있었다,윤하(Younha/ユンナ),20150827
86,기다림 (영화 ing 주제곡),이승열,20150827
87,눈물이 왈칵 (feat. 매직플로우),일락(一樂),20150827
88,그리워 그리워,노을,20150827
89,Blowin' My Mind,브라운 아이드 소울(Brown Eyed Soul),20150827
90,너라서.. 고마워,로맨틱 사운드 드라이브(Romantic Sound Drive),20150827
91,Give Love,악동뮤지션(AKMU),20150827
92,좋아 (JOAH),박재범(Jay Park),20150827
93,거북이,다비치,20150827
94,내 마음에 비친 내 모습,박혜경,20150827
95,인형의 꿈,러브홀릭(Loveholic),20150827
96,마리,김신우,20150827
97,사랑이란 말이 어울리는 사람 (사말어사),장범준,20150827
98,그 해 여름,써니힐(Sunny Hill),20150827
99,잘할 걸,버스커 버스커(Busker Busker),20150827
100,Nike Shoes (feat. Dynamic Duo),빈지노(Beenzino),20150827
1,바람기억,나얼(Na-Ul),20150828
2,말하는 대로,처진 달팽이(유재석 & 이적),20150828
3,키 작은 꼬마 이야기,하하,20150828
4,위아래,EXID(이엑스아이디),20150828
5,대낮에 한 이별 (feat. 선예 Of Wonder Girls),박진영,20150828
6,신촌을 못가,포스트맨(Postmen),20150828
7,I Feel Good,EXID(이엑스아이디),20150828
8,너를 원해 (feat. Beenzino),정기고(Junggigo),20150828
9,벚꽃 엔딩,버스커 버스커(Busker Busker),20150828
10,소주 한 잔,임창정,20150828
11,끝사랑,김범수,20150828
12,이미 시작된 이야기,The Papers,20150828
13,먼지가 되어,로이킴,20150828
14,바람났어 (feat. 박봄),GG(박명수 & G-Dragon),20150828
15,좋은 이유,로코베리(Rocoberry),20150828
16,거위의 꿈,인순이,20150828
17,예뻐 예뻐,레이디스 코드(LADIES' CODE),20150828
18,낙원 (feat. 이재훈),싸이(Psy),20150828
19,잘못된 만남,김건모,20150828
20,Bubble Pop!,현아 [포미닛],20150828
21,동경소녀,버스커 버스커(Busker Busker),20150828
22,본능적으로 (feat. Swings),강승윤 [WINNER],20150828
23,아로하,쿨(COOL),20150828
24,응원가,어쿠스틱 콜라보(Acoustic Collabo),20150828
25,Blue Sky,스탠딩 에그(Standing Egg),20150828
26,If You Love Me (Acoustic ver.),제이레빗(J Rabbit),20150828
27,Tears,소찬휘,20150828
28,히어로 (Hero),옥상달빛,20150828
29,Officially Missing You,긱스(Geeks),20150828
30,사랑 안해,백지영,20150828
31,날씨 맑음 (미스티 블루 Cover Song),타루(Taru),20150828
32,I'm In Love,시크릿(Secret),20150828
33,버스 안에서,자자(Zaza),20150828
34,Nike Shoes (feat. Dynamic Duo),빈지노(Beenzino),20150828
35,"봄이 오면, 그녀는",달어쿠스틱(Dalacoustic),20150828
36,Rain Drop,아이유(IU),20150828
37,글루 (Glue),나인뮤지스(Nine Muses),20150828
38,"수고했어, 오늘도",옥상달빛,20150828
39,우연한 여행의 첫사랑,메이랜드(Mayland),20150828
40,널 생각해,원 모어 찬스(one more chance),20150828
41,가끔,크러쉬(Crush),20150828
42,슬퍼지려 하기 전에,쿨(COOL),20150828
43,I Swear,씨스타(Sistar),20150828
44,Like Tiffany,헤르쯔 아날로그(Herz Analog),20150828
45,화장을 고치고,왁스(Wax),20150828
46,숙녀가 못 돼 (Damaged Lady),카라(Kara),20150828
47,웃으며 넘길래,제이레빗(J Rabbit),20150828
48,사랑합니다...,팀(Tim),20150828
49,넌 감동이었어,성시경,20150828
50,여수 밤바다,버스커 버스커(Busker Busker),20150828
51,인형의 꿈,러브홀릭(Loveholic),20150828
52,빗소리,윤하(Younha/ユンナ),20150828
53,Dash,백지영,20150828
54,가을목이 (Acoustic ver.),소란(Soran),20150828
55,그게 아니고,10cm(십센치),20150828
56,Lead Me,씨스타(Sistar),20150828
57,내가 니 편이 되어줄게 (feat. 하은),커피소년,20150828
58,술 한잔 해요,지아(Zia),20150828
59,러비듀,바닐라 어쿠스틱(Vanilla Acoustic),20150828
60,나 요즘,바닐라 어쿠스틱(Vanilla Acoustic),20150828
61,Girls On Top,보아(BoA),20150828
62,Heaven,김현성,20150828
63,사랑보다 깊은 상처 (duet with 임재범),박정현,20150828
64,하루,포지션(Position),20150828
65,그리워 그리워,노을,20150828
66,좋아 (JOAH),박재범(Jay Park),20150828
67,기다림 (영화 ing 주제곡),이승열,20150828
68,If I Die Tomorrow,빈지노(Beenzino),20150828
69,Loving U (러빙유),씨스타(Sistar),20150828
70,고백 (feat. 산드라배),박혜경,20150828
71,똑같다면,브라운 아이드 소울(Brown Eyed Soul),20150828
72,오늘만 놀아요,네이브로(NeighBro.),20150828
73,Give Love,악동뮤지션(AKMU),20150828
74,"Good Night (feat. Junggigo, Elly)",피노다인(Pinodyne),20150828
75,내 마음에 비친 내 모습,박혜경,20150828
76,끼부리지마,WINNER,20150828
77,그대 떠난 뒤,나얼(Na-Ul),20150828
78,눈물이 툭 (feat. 박경 Of 블락비),지아(Zia),20150828
79,사랑이란 말이 어울리는 사람 (사말어사),장범준,20150828
80,거북이,다비치,20150828
81,7월의 이파네마 소녀,캐스커(Casker),20150828
82,해요,정인호,20150828
83,Aqua Man,빈지노(Beenzino),20150828
84,가을이 오면,이문세,20150828
85,"어떤 날도, 어떤 말도",Lucia(심규선),20150828
86,중독 (Overdose),EXO-K(엑소케이),20150828
87,커피를 마시고 (Reprise),어반 자카파(Urban Zakapa),20150828
88,맥주와 땅콩,쿨(COOL),20150828
89,너를 너를 너를,플라이 투 더 스카이(Fly To The Sky),20150828
90,남자를 몰라,버즈(Buzz),20150828
91,Can't Stop,씨엔블루(CNBLUE),20150828
92,가로수 그늘 아래서면,이문세,20150828
93,보고 싶다,김범수,20150828
94,풍선,조규찬,20150828
95,넌 나 어때,406호 프로젝트,20150828
96,감아 (feat. Crush),로꼬(Loco),20150828
97,흔한 노래,임창정,20150828
98,광화문 연가,이문세,20150828
99,난 괜찮아 (I Will Survive),진주,20150828
100,마리,김신우,20150828
1,바람기억,나얼(Na-Ul),20150829
2,말하는 대로,처진 달팽이(유재석 & 이적),20150829
3,키 작은 꼬마 이야기,하하,20150829
4,위아래,EXID(이엑스아이디),20150829
5,바람났어 (feat. 박봄),GG(박명수 & G-Dragon),20150829
6,대낮에 한 이별 (feat. 선예 Of Wonder Girls),박진영,20150829
7,잘못된 만남,김건모,20150829
8,본능적으로 (feat. Swings),강승윤 [WINNER],20150829
9,낙원 (feat. 이재훈),싸이(Psy),20150829
10,I Swear,씨스타(Sistar),20150829
11,풍요 속 빈곤,김부용,20150829
12,먼지가 되어,로이킴,20150829
13,신촌을 못가,포스트맨(Postmen),20150829
14,예뻐 예뻐,레이디스 코드(LADIES' CODE),20150829
15,Bubble Pop!,현아 [포미닛],20150829
16,너를 원해 (feat. Beenzino),정기고(Junggigo),20150829
17,끝사랑,김범수,20150829
18,Loving U (러빙유),씨스타(Sistar),20150829
19,I'm In Love,시크릿(Secret),20150829
20,I Feel Good,EXID(이엑스아이디),20150829
21,벚꽃 엔딩,버스커 버스커(Busker Busker),20150829
22,Nike Shoes (feat. Dynamic Duo),빈지노(Beenzino),20150829
23,동경소녀,버스커 버스커(Busker Busker),20150829
24,널 생각해,원 모어 찬스(one more chance),20150829
25,뭐가 그리 좋은지 몰라,원 모어 찬스(one more chance),20150829
26,숙녀가 못 돼 (Damaged Lady),카라(Kara),20150829
27,아로하,쿨(COOL),20150829
28,거위의 꿈,인순이,20150829
29,친구라도 될 걸 그랬어,거미,20150829
30,"강남역 4번 출구 (feat. 션리, 다인)",플라스틱(Plastic),20150829
31,글루 (Glue),나인뮤지스(Nine Muses),20150829
32,끼부리지마,WINNER,20150829
33,인형의 꿈,러브홀릭(Loveholic),20150829
34,Heaven,김현성,20150829
35,우리 무슨 사이야? (With 범키),애즈 원(As One),20150829
36,"수고했어, 오늘도",옥상달빛,20150829
37,화장을 고치고,왁스(Wax),20150829
38,술 한잔 해요,지아(Zia),20150829
39,가끔,크러쉬(Crush),20150829
40,여수 밤바다,버스커 버스커(Busker Busker),20150829
41,넌 감동이었어,성시경,20150829
42,공원여행 (Vocal By 현민),페퍼톤스(Peppertones),20150829
43,사랑합니다...,팀(Tim),20150829
44,칵테일 사랑,마로니에(Maronnier),20150829
45,해요,정인호,20150829
46,네가 좋아 (feat. 박원 Of 원모어찬스),안녕하신가영,20150829
47,기다림 (영화 ing 주제곡),이승열,20150829
48,좋은 이유,로코베리(Rocoberry),20150829
49,슬퍼지려 하기 전에,쿨(COOL),20150829
50,해뜰때까지만 (Girl),다이나믹 듀오(Dynamic Duo),20150829
51,같이 걸을래? (Shall We..),다방(D'avant),20150829
52,내가 니 편이 되어줄게 (feat. 하은),커피소년,20150829
53,광화문 연가,이문세,20150829
54,Lead Me,씨스타(Sistar),20150829
55,시작되는 연인들을 위해,이원진,20150829
56,행복한 나를,에코(ECO),20150829
57,빨간 가방을 맨 소녀,로스 아미고스(Los Amigos),20150829
58,Dash,백지영,20150829
59,너를 만나러 가는 길,바른생활,20150829
60,웃으며 넘길래,제이레빗(J Rabbit),20150829
61,응원가,어쿠스틱 콜라보(Acoustic Collabo),20150829
62,Aqua Man,빈지노(Beenzino),20150829
63,손꼭잡고,루싸이트 토끼,20150829
64,가로수 그늘 아래서면,이문세,20150829
65,나는 문제 없어,황규영,20150829
66,하얀 겨울,미스터 투(Mr.2),20150829
67,가을목이 (Acoustic ver.),소란(Soran),20150829
68,그냥 걸었어,임종환,20150829
69,로맨틱 키스,코지카페(Cozy Cafe),20150829
70,Girls On Top,보아(BoA),20150829
71,Trust You,원효로1가 13-25,20150829
72,그리워 그리워,노을,20150829
73,마법의 성,더 클래식(The Classic),20150829
74,마리,김신우,20150829
75,If You Love Me (Acoustic ver.),제이레빗(J Rabbit),20150829
76,그대품에 잠들었으면,박정수 [어덜트 컨템포러리],20150829
77,헤어진 후에,Y2K,20150829
